season,week,contestant,judge_score_norm,fan_vote_norm,total_score,is_eliminated
16,1,Victor Ortiz,0.07860262008733625,0.0786026200873362,0.07860262008733623,False
16,1,Alexandra Raisman,0.09170305676855896,0.09170305676855894,0.09170305676855894,False
16,1,Jacoby Jones,0.08733624454148471,0.0873362445414847,0.0873362445414847,False
16,1,D. L. Hughley,0.05240174672489083,0.05240174672489098,0.0524017467248909,False
16,1,Andy Dick,0.07423580786026202,0.07423580786026207,0.07423580786026204,False
16,1,Wynonna Judd,0.07860262008733625,0.07860262008733625,0.07860262008733625,False
16,1,Kellie Pickler,0.09170305676855896,0.09170305676855896,0.09170305676855896,False
16,1,Lisa Vanderpump,0.07860262008733625,0.07860262008733625,0.07860262008733625,False
16,1,Sean Lowe,0.08296943231441048,0.08296943231441048,0.08296943231441048,False
16,2,Ingo Rademacher,0.08196721311475409,0.08196721311475409,0.08196721311475409,False
16,2,Zendaya,0.10655737704918032,0.10655737704918032,0.10655737704918032,False
16,2,Dorothy Hamill,0.06147540983606557,0.06147540983606557,0.06147540983606557,False
16,2,Victor Ortiz,0.07377049180327869,0.07377049180327865,0.07377049180327866,False
16,2,Alexandra Raisman,0.09836065573770492,0.0983606557377049,0.09836065573770492,False
16,2,Jacoby Jones,0.0942622950819672,0.09426229508196728,0.09426229508196723,False
16,2,D. L. Hughley,0.06557377049180328,0.06557377049180337,0.06557377049180332,False
16,2,Andy Dick,0.08196721311475409,0.08196721311475409,0.08196721311475409,False
16,2,Wynonna Judd,0.07377049180327869,0.07377049180327869,0.07377049180327869,False
16,2,Kellie Pickler,0.10655737704918032,0.10655737704918032,0.10655737704918032,False
16,2,Lisa Vanderpump,0.07377049180327869,0.07377049180327869,0.07377049180327869,False
16,2,Sean Lowe,0.08196721311475409,0.08196721311475409,0.08196721311475409,False
16,3,Ingo Rademacher,0.08936185423294338,0.08936185423294339,0.08936185423294338,False
16,3,Zendaya,0.11063763512788959,0.11063763512788959,0.11063763512788959,False
16,3,Victor Ortiz,0.09787250701703322,0.0978725070170332,0.0978725070170332,False
16,3,Alexandra Raisman,0.09787250701703322,0.09787250701703323,0.09787250701703323,False
16,3,Jacoby Jones,0.11063763512788959,0.11063763512788959,0.11063763512788959,False
16,3,D. L. Hughley,0.06808522227271877,0.06808522227271871,0.06808522227271874,False
16,3,Andy Dick,0.07659587505680861,0.07659587505680861,0.07659587505680861,False
16,3,Wynonna Judd,0.06382989588067384,0.06382989588067375,0.0638298958806738,True
16,3,Kellie Pickler,0.10638315980112308,0.10638315980112308,0.10638315980112308,False
16,3,Lisa Vanderpump,0.08936185423294338,0.0893618542329434,0.08936185423294339,False
16,3,Sean Lowe,0.08936185423294338,0.08936185423294338,0.08936185423294338,False
16,4,Ingo Rademacher,0.10267857142857142,0.10267857142857142,0.10267857142857142,False
16,4,Zendaya,0.11607142857142858,0.11607142857142858,0.11607142857142858,False
16,4,Victor Ortiz,0.08035714285714286,0.08035714285714288,0.08035714285714288,False
16,4,Alexandra Raisman,0.12053571428571429,0.1205357142857143,0.1205357142857143,False
16,4,Jacoby Jones,0.10714285714285714,0.10714285714285714,0.10714285714285714,False
16,4,D. L. Hughley,0.09375,0.09374999999999999,0.09375,False
16,4,Andy Dick,0.09375,0.09375,0.09375,False
16,4,Kellie Pickler,0.11607142857142858,0.11607142857142858,0.11607142857142858,False
16,4,Lisa Vanderpump,0.08035714285714286,0.08035714285714288,0.08035714285714288,True
16,4,Sean Lowe,0.08928571428571429,0.08928571428571426,0.08928571428571427,False
16,5,Ingo Rademacher,0.10047846889952153,0.10047846889952153,0.10047846889952153,False
16,5,Zendaya,0.13875598086124402,0.13875598086124402,0.13875598086124402,False
16,5,Victor Ortiz,0.10047846889952153,0.10047846889952153,0.10047846889952153,False
16,5,Alexandra Raisman,0.11961722488038277,0.11961722488038273,0.11961722488038276,False
16,5,Jacoby Jones,0.12440191387559808,0.12440191387559807,0.12440191387559807,False
16,5,D. L. Hughley,0.0861244019138756,0.08612440191387571,0.08612440191387566,True
16,5,Andy Dick,0.0861244019138756,0.0861244019138756,0.0861244019138756,False
16,5,Kellie Pickler,0.1291866028708134,0.12918660287081335,0.12918660287081338,False
16,5,Sean Lowe,0.11483253588516747,0.11483253588516747,0.11483253588516747,False
16,6,Ingo Rademacher,0.1220159151193634,0.1220159151193634,0.1220159151193634,False
16,6,Zendaya,0.13527851458885942,0.1352785145888594,0.13527851458885942,False
16,6,Victor Ortiz,0.10610079575596817,0.1061007957559682,0.10610079575596819,True
16,6,Alexandra Raisman,0.13793103448275862,0.13793103448275862,0.13793103448275862,False
16,6,Jacoby Jones,0.11936339522546419,0.11936339522546419,0.11936339522546419,False
16,6,Andy Dick,0.11405835543766578,0.11405835543766576,0.11405835543766576,False
16,6,Kellie Pickler,0.14323607427055704,0.14323607427055704,0.14323607427055704,False
16,6,Sean Lowe,0.1220159151193634,0.12201591511936324,0.12201591511936333,False
16,7,Ingo Rademacher,0.1358695652173913,0.1358695652173913,0.1358695652173913,False
16,7,Zendaya,0.16304347826086957,0.16304347826086957,0.16304347826086957,False
16,7,Alexandra Raisman,0.17391304347826086,0.17391304347826086,0.17391304347826086,False
16,7,Jacoby Jones,0.14673913043478262,0.14673913043478254,0.1467391304347826,False
16,7,Andy Dick,0.09239130434782608,0.09239130434782608,0.09239130434782608,True
16,7,Kellie Pickler,0.15760869565217392,0.15760869565217395,0.15760869565217395,False
16,7,Sean Lowe,0.13043478260869565,0.13043478260869573,0.13043478260869568,False
16,8,Ingo Rademacher,0.15434083601286175,0.15434083601286175,0.15434083601286175,False
16,8,Zendaya,0.1864951768488746,0.18649517684887462,0.18649517684887462,False
16,8,Alexandra Raisman,0.18006430868167203,0.180064308681672,0.180064308681672,False
16,8,Jacoby Jones,0.16720257234726688,0.16720257234726688,0.16720257234726688,False
16,8,Kellie Pickler,0.17684887459807075,0.17684887459807075,0.17684887459807075,False
16,8,Sean Lowe,0.13504823151125403,0.13504823151125403,0.13504823151125403,True
16,9,Ingo Rademacher,0.18085106382978725,0.18085106382978725,0.18085106382978725,True
16,9,Zendaya,0.1950354609929078,0.1950354609929078,0.1950354609929078,False
16,9,Alexandra Raisman,0.20921985815602837,0.20921985815602837,0.20921985815602837,False
16,9,Jacoby Jones,0.20921985815602837,0.20921985815602837,0.20921985815602837,False
16,9,Kellie Pickler,0.20567375886524822,0.20567375886524822,0.20567375886524822,False
16,10,Zendaya,0.256410475564509,0.256410475564509,0.256410475564509,False
16,10,Alexandra Raisman,0.24786345971235874,0.23931558915862322,0.24358952443549098,True
16,10,Jacoby Jones,0.2393155891586232,0.24786345971235876,0.24358952443549098,False
16,10,Kellie Pickler,0.256410475564509,0.256410475564509,0.256410475564509,False
17,1,Valerie Harper,0.08203125,0.08203125,0.08203125,False
17,1,Brant Daugherty,0.0859375,0.0859375,0.0859375,False
17,1,Elizabeth Berkley Lauren,0.09375,0.09375,0.09375,False
17,1,Leah Remini,0.08203125,0.08203125,0.08203125,False
17,1,Corbin Bleu,0.09375,0.09375,0.09375,False
17,1,Amber Riley,0.10546875,0.10546875,0.10546875,False
17,1,Keyshawn Johnson,0.06640625,0.06640625,0.06640625,False
17,1,Bill Engvall,0.0703125,0.0703125,0.0703125,False
17,1,Christina Milian,0.0859375,0.0859375,0.0859375,False
17,1,"Nicole ""Snooki"" Polizzi",0.08984375,0.08984375,0.08984375,False
17,1,Jack Osbourne,0.08984375,0.08984375,0.08984375,False
17,1,Bill Nye,0.0546875,0.0546875,0.0546875,False
17,2,Valerie Harper,0.07142857142857142,0.07142857142857137,0.0714285714285714,False
17,2,Brant Daugherty,0.08646616541353383,0.08646616541353383,0.08646616541353383,False
17,2,Elizabeth Berkley Lauren,0.09398496240601503,0.09398496240601503,0.09398496240601503,False
17,2,Leah Remini,0.09022556390977443,0.09022556390977443,0.09022556390977443,False
17,2,Corbin Bleu,0.09774436090225563,0.09774436090225572,0.09774436090225568,False
17,2,Amber Riley,0.09022556390977443,0.0902255639097744,0.09022556390977442,False
17,2,Keyshawn Johnson,0.06766917293233082,0.06390977443609022,0.06578947368421052,True
17,2,Bill Engvall,0.07894736842105263,0.07894736842105263,0.07894736842105263,False
17,2,Christina Milian,0.09398496240601503,0.09398496240601509,0.09398496240601506,False
17,2,"Nicole ""Snooki"" Polizzi",0.07518796992481203,0.07518796992481191,0.07518796992481197,False
17,2,Jack Osbourne,0.09022556390977443,0.09022556390977443,0.09022556390977443,False
17,2,Bill Nye,0.06390977443609022,0.06766917293233082,0.06578947368421052,False
17,3,Valerie Harper,0.06274509803921569,0.06274509803921573,0.06274509803921571,False
17,3,Brant Daugherty,0.10588235294117647,0.10588235294117647,0.10588235294117647,False
17,3,Elizabeth Berkley Lauren,0.09803921568627451,0.09803921568627448,0.0980392156862745,False
17,3,Leah Remini,0.09411764705882353,0.09411764705882354,0.09411764705882353,False
17,3,Corbin Bleu,0.10196078431372549,0.10196078431372549,0.10196078431372549,False
17,3,Amber Riley,0.09411764705882353,0.09411764705882353,0.09411764705882353,False
17,3,Bill Engvall,0.09411764705882353,0.09411764705882353,0.09411764705882353,False
17,3,Christina Milian,0.10196078431372549,0.10196078431372545,0.10196078431372546,False
17,3,"Nicole ""Snooki"" Polizzi",0.09803921568627451,0.09803921568627451,0.09803921568627451,False
17,3,Jack Osbourne,0.08627450980392157,0.08627450980392161,0.0862745098039216,False
17,3,Bill Nye,0.06274509803921569,0.06274509803921569,0.06274509803921569,True
17,4,Valerie Harper,0.0759493670886076,0.0759493670886076,0.0759493670886076,True
17,4,Brant Daugherty,0.08860759493670886,0.08860759493670889,0.08860759493670887,False
17,4,Elizabeth Berkley Lauren,0.11392405063291139,0.11392405063291139,0.11392405063291139,False
17,4,Leah Remini,0.10126582278481013,0.10126582278481011,0.10126582278481011,False
17,4,Corbin Bleu,0.11392405063291139,0.11392405063291139,0.11392405063291139,False
17,4,Amber Riley,0.11392405063291139,0.11392405063291144,0.11392405063291142,False
17,4,Bill Engvall,0.08860759493670886,0.08860759493670886,0.08860759493670886,False
17,4,Christina Milian,0.10126582278481013,0.10126582278481013,0.10126582278481013,False
17,4,"Nicole ""Snooki"" Polizzi",0.10126582278481013,0.10126582278481006,0.10126582278481008,False
17,4,Jack Osbourne,0.10126582278481013,0.10126582278481017,0.10126582278481014,False
17,5,Brant Daugherty,0.1148936170212766,0.1148936170212766,0.1148936170212766,False
17,5,Elizabeth Berkley Lauren,0.11063829787234042,0.11063829787234042,0.11063829787234042,False
17,5,Leah Remini,0.09361702127659574,0.11631205673758868,0.10496453900709221,False
17,5,Corbin Bleu,0.11914893617021277,0.11914893617021266,0.11914893617021272,False
17,5,Amber Riley,0.11063829787234042,0.11063829787234031,0.11063829787234036,False
17,5,Bill Engvall,0.10212765957446808,0.1078014184397163,0.10496453900709218,False
17,5,Christina Milian,0.11914893617021277,0.09078014184397165,0.10496453900709221,True
17,5,"Nicole ""Snooki"" Polizzi",0.1148936170212766,0.1148936170212766,0.1148936170212766,False
17,5,Jack Osbourne,0.1148936170212766,0.1148936170212766,0.1148936170212766,False
17,6,Brant Daugherty,0.13419959895965008,0.13419959895965008,0.13419959895965008,False
17,6,Elizabeth Berkley Lauren,0.13852775247706486,0.13852775247706486,0.13852775247706486,False
17,6,Leah Remini,0.12121210809388085,0.12121210809388085,0.12121210809388085,False
17,6,Corbin Bleu,0.11688308877260181,0.11688308877260181,0.11688308877260181,False
17,6,Amber Riley,0.138528185378997,0.138528185378997,0.138528185378997,False
17,6,Bill Engvall,0.10389603080876472,0.10389603080876472,0.10389603080876472,False
17,6,"Nicole ""Snooki"" Polizzi",0.12987057963837106,0.12987057963837104,0.12987057963837106,False
17,6,Jack Osbourne,0.11688265587066969,0.1168826558706697,0.1168826558706697,False
17,7,Brant Daugherty,0.12866817155756208,0.12866817155756208,0.12866817155756208,False
17,7,Elizabeth Berkley Lauren,0.12189616252821671,0.12189616252821671,0.12189616252821671,False
17,7,Leah Remini,0.11963882618510158,0.11963882618510158,0.11963882618510158,False
17,7,Corbin Bleu,0.13318284424379231,0.13318284424379231,0.13318284424379231,False
17,7,Amber Riley,0.13318284424379231,0.13318284424379231,0.13318284424379231,False
17,7,Bill Engvall,0.11286681715575621,0.12189616252821672,0.11738148984198646,False
17,7,"Nicole ""Snooki"" Polizzi",0.12189616252821671,0.11286681715575622,0.11738148984198646,True
17,7,Jack Osbourne,0.12866817155756208,0.12866817155756208,0.12866817155756208,False
17,8,Brant Daugherty,0.140625,0.12326388888888887,0.13194444444444442,True
17,8,Elizabeth Berkley Lauren,0.13020833333333334,0.13368055555555552,0.13194444444444442,False
17,8,Leah Remini,0.14583333333333334,0.14583333333333334,0.14583333333333334,False
17,8,Corbin Bleu,0.15625,0.15625,0.15625,False
17,8,Amber Riley,0.14583333333333334,0.14583333333333334,0.14583333333333334,False
17,8,Bill Engvall,0.125,0.13888888888888887,0.13194444444444442,False
17,8,Jack Osbourne,0.15625,0.15625,0.15625,False
17,9,Elizabeth Berkley Lauren,0.17777777777777778,0.1333333333333333,0.15555555555555556,True
17,9,Leah Remini,0.17142857142857143,0.17142857142857143,0.17142857142857143,False
17,9,Corbin Bleu,0.18412698412698414,0.18412698412698414,0.18412698412698414,False
17,9,Amber Riley,0.1619047619047619,0.1619047619047619,0.1619047619047619,False
17,9,Bill Engvall,0.13333333333333333,0.17777777777777776,0.15555555555555556,False
17,9,Jack Osbourne,0.17142857142857143,0.17142857142857143,0.17142857142857143,False
17,10,Leah Remini,0.18571428571428572,0.17142857142857146,0.1785714285714286,True
17,10,Corbin Bleu,0.21428571428571427,0.21428571428571427,0.21428571428571427,False
17,10,Amber Riley,0.2257142857142857,0.2257142857142857,0.2257142857142857,False
17,10,Bill Engvall,0.17142857142857143,0.18571428571428575,0.1785714285714286,False
17,10,Jack Osbourne,0.20285714285714285,0.20285714285714285,0.20285714285714285,False
17,11,Corbin Bleu,0.25909655421775135,0.25909655421775135,0.25909655421775135,False
17,11,Amber Riley,0.27365383574062396,0.27365383574062396,0.27365383574062396,False
17,11,Bill Engvall,0.22270771724567986,0.22270771724567986,0.22270771724567986,True
17,11,Jack Osbourne,0.24454189279594477,0.24454189279594485,0.2445418927959448,False
18,1,Billy Dee Williams,0.05725190839694656,0.05725190839694659,0.05725190839694658,False
18,1,Danica McKellar,0.0916030534351145,0.0916030534351145,0.0916030534351145,False
18,1,James Maslow,0.08015267175572519,0.08015267175572519,0.08015267175572519,False
18,1,Candace Cameron Bure,0.09541984732824428,0.09541984732824425,0.09541984732824427,False
18,1,Sean Avery,0.07633587786259542,0.07633587786259542,0.07633587786259542,False
18,1,Diana Nyad,0.06870229007633588,0.0687022900763359,0.06870229007633588,False
18,1,Charlie White,0.10305343511450382,0.10305343511450384,0.10305343511450382,False
18,1,Amy Purdy,0.0916030534351145,0.0916030534351145,0.0916030534351145,False
18,1,Meryl Davis,0.0916030534351145,0.0916030534351145,0.0916030534351145,False
18,1,Drew Carey,0.08015267175572519,0.08015267175572519,0.08015267175572519,False
18,1,Cody Simpson,0.08396946564885496,0.08396946564885496,0.08396946564885496,False
18,1,NeNe Leakes,0.08015267175572519,0.08015267175572519,0.08015267175572519,False
18,2,Billy Dee Williams,0.06147540983606557,0.08606557377049168,0.07377049180327863,False
18,2,Danica McKellar,0.09836065573770492,0.09836065573770492,0.09836065573770492,False
18,2,James Maslow,0.10245901639344263,0.10245901639344268,0.10245901639344265,False
18,2,Candace Cameron Bure,0.0860655737704918,0.08606557377049184,0.08606557377049182,False
18,2,Sean Avery,0.0860655737704918,0.06147540983606553,0.07377049180327866,True
18,2,Charlie White,0.10245901639344263,0.10245901639344263,0.10245901639344263,False
18,2,Amy Purdy,0.09836065573770492,0.09836065573770492,0.09836065573770492,False
18,2,Meryl Davis,0.10245901639344263,0.10245901639344263,0.10245901639344263,False
18,2,Drew Carey,0.0860655737704918,0.08606557377049179,0.08606557377049179,False
18,2,Cody Simpson,0.09016393442622951,0.09016393442622955,0.09016393442622953,False
18,2,NeNe Leakes,0.0860655737704918,0.08606557377049179,0.08606557377049179,False
18,3,Danica McKellar,0.1157556270096463,0.1157556270096463,0.1157556270096463,False
18,3,James Maslow,0.1157556270096463,0.11575562700964634,0.11575562700964631,False
18,3,Candace Cameron Bure,0.10289389067524116,0.10289389067524116,0.10289389067524116,False
18,3,Charlie White,0.1157556270096463,0.11575562700964626,0.11575562700964628,False
18,3,Amy Purdy,0.1157556270096463,0.1157556270096463,0.1157556270096463,False
18,3,Meryl Davis,0.12540192926045016,0.12540192926045016,0.12540192926045016,False
18,3,Drew Carey,0.09646302250803858,0.0964630225080387,0.09646302250803865,False
18,3,Cody Simpson,0.11254019292604502,0.11254019292604503,0.11254019292604503,False
18,3,NeNe Leakes,0.09967845659163987,0.09967845659163987,0.09967845659163987,False
18,4,Danica McKellar,0.10774410774410774,0.10774410774410774,0.10774410774410774,False
18,4,James Maslow,0.11784511784511785,0.11784511784511784,0.11784511784511784,False
18,4,Candace Cameron Bure,0.09427609427609428,0.09427609427609428,0.09427609427609428,False
18,4,Charlie White,0.1111111111111111,0.11111111111111113,0.11111111111111112,False
18,4,Amy Purdy,0.11447811447811448,0.11447811447811448,0.11447811447811448,False
18,4,Meryl Davis,0.13131313131313133,0.13131313131313133,0.13131313131313133,False
18,4,Drew Carey,0.1111111111111111,0.11111111111111119,0.11111111111111115,False
18,4,Cody Simpson,0.10437710437710437,0.10437710437710435,0.10437710437710436,False
18,4,NeNe Leakes,0.10774410774410774,0.10774410774410774,0.10774410774410774,False
18,5,Danica McKellar,0.12111801242236025,0.12111801242236025,0.12111801242236025,False
18,5,James Maslow,0.12422360248447205,0.12422360248447205,0.12422360248447205,False
18,5,Candace Cameron Bure,0.10869565217391304,0.10869565217391303,0.10869565217391303,False
18,5,Charlie White,0.11490683229813664,0.11490683229813668,0.11490683229813667,False
18,5,Amy Purdy,0.11490683229813664,0.1149068322981366,0.11490683229813661,False
18,5,Meryl Davis,0.11180124223602485,0.1118012422360249,0.11180124223602488,False
18,5,Drew Carey,0.08695652173913043,0.10559006211180116,0.0962732919254658,False
18,5,Cody Simpson,0.10559006211180125,0.08695652173913043,0.09627329192546584,True
18,5,NeNe Leakes,0.11180124223602485,0.11180124223602486,0.11180124223602486,False
18,6,Danica McKellar,0.1276595744680851,0.12765957446808512,0.12765957446808512,False
18,6,James Maslow,0.12411347517730496,0.12411347517730496,0.12411347517730496,False
18,6,Candace Cameron Bure,0.11347517730496454,0.11347517730496454,0.11347517730496454,False
18,6,Charlie White,0.1276595744680851,0.1276595744680851,0.1276595744680851,False
18,6,Amy Purdy,0.1347517730496454,0.1347517730496454,0.1347517730496454,False
18,6,Meryl Davis,0.14184397163120568,0.14184397163120568,0.14184397163120568,False
18,6,Drew Carey,0.11347517730496454,0.11347517730496454,0.11347517730496454,True
18,6,NeNe Leakes,0.11702127659574468,0.11702127659574468,0.11702127659574468,False
18,7,Danica McKellar,0.1422924901185771,0.14229249011857706,0.1422924901185771,False
18,7,James Maslow,0.1383399209486166,0.13833992094861663,0.13833992094861663,False
18,7,Candace Cameron Bure,0.14624505928853754,0.14624505928853757,0.14624505928853754,False
18,7,Charlie White,0.14031620553359683,0.1403162055335967,0.14031620553359675,False
18,7,Amy Purdy,0.1482213438735178,0.14822134387351776,0.14822134387351776,False
18,7,Meryl Davis,0.1541501976284585,0.15415019762845844,0.15415019762845847,False
18,7,NeNe Leakes,0.13043478260869565,0.13043478260869573,0.13043478260869568,True
18,8,Danica McKellar,0.168141592920354,0.1548672566371681,0.16150442477876104,True
18,8,James Maslow,0.1592920353982301,0.163716814159292,0.16150442477876104,False
18,8,Candace Cameron Bure,0.1592920353982301,0.163716814159292,0.16150442477876104,False
18,8,Charlie White,0.17699115044247787,0.17699115044247787,0.17699115044247787,False
18,8,Amy Purdy,0.17699115044247787,0.17699115044247787,0.17699115044247787,False
18,8,Meryl Davis,0.1592920353982301,0.163716814159292,0.16150442477876104,False
18,9,James Maslow,0.19895287958115182,0.19895287958115182,0.19895287958115182,False
18,9,Candace Cameron Bure,0.18848167539267016,0.19895287958115188,0.19371727748691103,False
18,9,Charlie White,0.19895287958115182,0.18848167539267022,0.19371727748691103,True
18,9,Amy Purdy,0.20418848167539266,0.20418848167539266,0.20418848167539266,False
18,9,Meryl Davis,0.2094240837696335,0.2094240837696335,0.2094240837696335,False
18,10,James Maslow,0.2529075649013137,0.22674296916969577,0.23982526703550475,True
18,10,Candace Cameron Bure,0.22674296916969572,0.2529075649013138,0.23982526703550475,False
18,10,Amy Purdy,0.2587209505138384,0.2587209505138384,0.2587209505138384,False
18,10,Meryl Davis,0.2616285154151521,0.2616285154151521,0.2616285154151521,False
19,1,Antonio Sabato Jr.,0.06720430107526881,0.06720430107526887,0.06720430107526884,False
19,1,Jonathan Bennett,0.08064516129032258,0.0806451612903226,0.08064516129032259,False
19,1,Lea Thompson,0.08602150537634409,0.08602150537634409,0.08602150537634409,False
19,1,Janel Parrish,0.07795698924731183,0.07795698924731181,0.07795698924731181,False
19,1,Alfonso Ribeiro,0.0967741935483871,0.0967741935483871,0.0967741935483871,False
19,1,Lolo Jones,0.05913978494623656,0.05376344086021493,0.05645161290322574,True
19,1,Randy Couture,0.08333333333333333,0.08333333333333333,0.08333333333333333,False
19,1,Tommy Chong,0.07258064516129033,0.07258064516129037,0.07258064516129034,False
19,1,Betsey Johnson,0.053763440860215055,0.05913978494623643,0.05645161290322574,False
19,1,Michael Waltrip,0.06720430107526881,0.0672043010752688,0.06720430107526881,False
19,1,Tavis Smiley,0.07795698924731183,0.0779569892473118,0.07795698924731181,False
19,1,Bethany Mota,0.08602150537634409,0.08602150537634412,0.0860215053763441,False
19,1,Sadie Robertson,0.0913978494623656,0.0913978494623656,0.0913978494623656,False
19,2,Antonio Sabato Jr.,0.0856353591160221,0.08563535911602219,0.08563535911602214,False
19,2,Jonathan Bennett,0.08287292817679558,0.08287292817679558,0.08287292817679558,False
19,2,Lea Thompson,0.09668508287292818,0.09668508287292818,0.09668508287292818,False
19,2,Janel Parrish,0.09392265193370165,0.09392265193370165,0.09392265193370165,False
19,2,Alfonso Ribeiro,0.08839779005524862,0.08839779005524853,0.08839779005524857,False
19,2,Randy Couture,0.07734806629834254,0.0773480662983426,0.07734806629834257,False
19,2,Tommy Chong,0.07734806629834254,0.07734806629834248,0.07734806629834251,False
19,2,Betsey Johnson,0.07734806629834254,0.07734806629834254,0.07734806629834254,False
19,2,Michael Waltrip,0.06629834254143646,0.07734806629834248,0.07182320441988947,False
19,2,Tavis Smiley,0.07734806629834254,0.06629834254143654,0.07182320441988954,True
19,2,Bethany Mota,0.09116022099447514,0.09116022099447514,0.09116022099447514,False
19,2,Sadie Robertson,0.0856353591160221,0.0856353591160221,0.0856353591160221,False
19,3,Antonio Sabato Jr.,0.0821529745042493,0.08215297450424934,0.08215297450424933,False
19,3,Jonathan Bennett,0.0906515580736544,0.0906515580736544,0.0906515580736544,False
19,3,Lea Thompson,0.08781869688385269,0.08781869688385262,0.08781869688385266,False
19,3,Janel Parrish,0.11331444759206799,0.11331444759206795,0.11331444759206796,False
19,3,Alfonso Ribeiro,0.0906515580736544,0.0906515580736544,0.0906515580736544,False
19,3,Randy Couture,0.07365439093484419,0.07365439093484419,0.07365439093484419,True
19,3,Tommy Chong,0.09631728045325778,0.09631728045325778,0.09631728045325778,False
19,3,Betsey Johnson,0.0821529745042493,0.08215297450424923,0.08215297450424927,False
19,3,Michael Waltrip,0.07932011331444759,0.07932011331444759,0.07932011331444759,False
19,3,Bethany Mota,0.11331444759206799,0.11331444759206806,0.11331444759206802,False
19,3,Sadie Robertson,0.0906515580736544,0.0906515580736544,0.0906515580736544,False
19,4,Antonio Sabato Jr.,0.090625,0.09062500000000001,0.09062500000000001,False
19,4,Jonathan Bennett,0.075,0.08749999999999998,0.08124999999999999,False
19,4,Lea Thompson,0.121875,0.12187500000000001,0.12187500000000001,False
19,4,Janel Parrish,0.1125,0.1125000000000001,0.11250000000000004,False
19,4,Alfonso Ribeiro,0.125,0.125,0.125,False
19,4,Tommy Chong,0.0875,0.08749999999999997,0.08749999999999998,False
19,4,Betsey Johnson,0.090625,0.07187499999999998,0.08124999999999999,True
19,4,Michael Waltrip,0.078125,0.08437499999999998,0.08124999999999999,False
19,4,Bethany Mota,0.103125,0.10312500000000008,0.10312500000000004,False
19,4,Sadie Robertson,0.115625,0.11562499999999981,0.11562499999999991,False
19,5,Antonio Sabato Jr.,0.10606060606060606,0.10606060606060606,0.10606060606060606,False
19,5,Jonathan Bennett,0.09090909090909091,0.09090909090909083,0.09090909090909087,False
19,5,Lea Thompson,0.12878787878787878,0.12878787878787878,0.12878787878787878,False
19,5,Janel Parrish,0.125,0.125,0.125,False
19,5,Alfonso Ribeiro,0.12878787878787878,0.12878787878787878,0.12878787878787878,False
19,5,Tommy Chong,0.08712121212121213,0.08712121212121213,0.08712121212121213,False
19,5,Michael Waltrip,0.07575757575757576,0.0757575757575758,0.07575757575757577,False
19,5,Bethany Mota,0.12121212121212122,0.12121212121212122,0.12121212121212122,False
19,5,Sadie Robertson,0.13636363636363635,0.13636363636363635,0.13636363636363635,False
19,6,Antonio Sabato Jr.,0.09556313993174062,0.10466439135381114,0.10011376564277588,False
19,6,Jonathan Bennett,0.10921501706484642,0.09101251422070533,0.10011376564277588,True
19,6,Lea Thompson,0.10921501706484642,0.10921501706484643,0.10921501706484643,False
19,6,Janel Parrish,0.11262798634812286,0.11262798634812293,0.1126279863481229,False
19,6,Alfonso Ribeiro,0.13310580204778158,0.13310580204778155,0.13310580204778155,False
19,6,Tommy Chong,0.09556313993174062,0.10466439135381117,0.1001137656427759,False
19,6,Michael Waltrip,0.10238907849829351,0.10238907849829351,0.10238907849829351,False
19,6,Bethany Mota,0.12286689419795221,0.12286689419795227,0.12286689419795224,False
19,6,Sadie Robertson,0.11945392491467577,0.11945392491467577,0.11945392491467577,False
19,7,Antonio Sabato Jr.,0.11411992263056092,0.10831721470019341,0.11121856866537716,True
19,7,Lea Thompson,0.13539651837524178,0.13539651837524178,0.13539651837524178,False
19,7,Janel Parrish,0.12959381044487428,0.12959381044487428,0.12959381044487428,False
19,7,Alfonso Ribeiro,0.13152804642166344,0.13152804642166344,0.13152804642166344,False
19,7,Tommy Chong,0.11605415860735009,0.11605415860735009,0.11605415860735009,False
19,7,Michael Waltrip,0.10831721470019343,0.11411992263056091,0.11121856866537716,False
19,7,Bethany Mota,0.1450676982591876,0.1450676982591876,0.1450676982591876,False
19,7,Sadie Robertson,0.11992263056092843,0.11992263056092843,0.11992263056092843,False
19,8,Lea Thompson,0.12903225806451613,0.12903225806451613,0.12903225806451613,False
19,8,Janel Parrish,0.17338709677419356,0.17338709677419356,0.17338709677419356,False
19,8,Alfonso Ribeiro,0.16532258064516128,0.16532258064516128,0.16532258064516128,False
19,8,Tommy Chong,0.11693548387096774,0.11693548387096775,0.11693548387096775,False
19,8,Michael Waltrip,0.10080645161290322,0.10080645161290322,0.10080645161290322,True
19,8,Bethany Mota,0.16129032258064516,0.16129032258064518,0.16129032258064518,False
19,8,Sadie Robertson,0.1532258064516129,0.15322580645161288,0.15322580645161288,False
19,9,Lea Thompson,0.16355140186915887,0.13317757009345793,0.1483644859813084,True
19,9,Janel Parrish,0.17990654205607476,0.17990654205607476,0.17990654205607476,False
19,9,Alfonso Ribeiro,0.17990654205607476,0.17990654205607476,0.17990654205607476,False
19,9,Tommy Chong,0.13317757009345793,0.16355140186915887,0.1483644859813084,False
19,9,Bethany Mota,0.17289719626168223,0.17289719626168223,0.17289719626168223,False
19,9,Sadie Robertson,0.1705607476635514,0.1705607476635514,0.1705607476635514,False
19,10,Janel Parrish,0.2136986301369863,0.2136986301369863,0.2136986301369863,False
