"score_id","performance_id","judge_id","judge_score"
3837,1206,3,5.0
3838,1207,1,8.0
3839,1207,13,9.0
3840,1207,4,8.0
3841,1207,3,8.0
3842,1208,1,9.0
3843,1208,13,9.0
3844,1208,4,9.0
3845,1208,3,9.0
3846,1209,1,7.0
3847,1209,13,7.0
3848,1209,4,8.0
3849,1209,3,7.0
3850,1210,1,8.0
3851,1210,2,9.0
3852,1210,3,9.0
3853,1211,1,7.0
3854,1211,2,7.0
3855,1211,3,7.0
3856,1212,1,9.0
3857,1212,2,9.0
3858,1212,3,10.0
3859,1213,1,8.0
3860,1213,2,9.0
3861,1213,3,8.0
3862,1214,1,6.0
3863,1214,4,6.0
3864,1214,3,6.0
3865,1214,12,7.0
3866,1215,1,10.0
3867,1215,4,10.0
3868,1215,3,10.0
3869,1215,12,9.0
3870,1216,1,7.0
3871,1216,4,7.0
3872,1216,3,7.0
3873,1216,12,8.0
3874,1217,1,7.0
3875,1217,4,7.0
3876,1217,3,7.0
3877,1217,12,7.0
3878,1218,1,9.0
3879,1218,2,10.0
3880,1218,3,9.0
3881,1219,1,10.0
3882,1219,2,10.0
3883,1219,3,10.0
3884,1220,1,9.0
3885,1220,2,7.0
3886,1220,3,7.0
3887,1221,1,8.0
3888,1221,2,8.0
3889,1221,3,8.0
3890,1222,1,8.0
3891,1222,2,8.0
3892,1222,3,9.0
3893,1223,1,7.0
3894,1223,2,6.0
3895,1223,3,5.0
3896,1224,1,9.0
3897,1224,2,9.5
3898,1224,10,9.5
3899,1224,3,9.5
3900,1225,1,8.0
3901,1225,2,8.0
3902,1225,3,8.5
3903,1226,1,9.0
3904,1226,2,10.0
3905,1226,14,9.0
3906,1226,3,9.0
3907,1227,1,10.0
3908,1227,2,9.0
3909,1227,14,10.0
3910,1227,3,10.0
3911,1228,1,9.0
3912,1228,2,9.0
3913,1228,14,10.0
3914,1228,3,9.0
3915,1229,1,6.0
3916,1229,2,6.0
3917,1229,3,7.0
3918,1230,1,7.0
3919,1230,2,7.0
3920,1230,3,8.0
3921,1231,1,9.0
3922,1231,2,9.0
3923,1231,3,10.0
3924,1232,1,9.0
3925,1232,2,8.0
3926,1232,3,8.0
3927,1233,1,9.0
3928,1233,2,9.0
3929,1233,3,9.0
3930,1234,1,7.0
3931,1234,2,7.0
3932,1234,3,8.0
3933,1235,1,9.0
3934,1235,2,9.0
3935,1235,3,10.0
3936,1236,1,8.0
3937,1236,2,8.0
3938,1236,3,8.0
3939,1237,1,7.0
3940,1237,2,7.0
3941,1237,3,7.0
3942,1238,1,6.0
3943,1238,2,6.0
3944,1238,3,7.0
3945,1239,1,10.0
3946,1239,2,9.0
3947,1239,3,10.0
3948,1240,1,7.0
3949,1240,2,7.0
3950,1240,3,8.0
3951,1241,1,9.0
3952,1241,2,8.0
3953,1241,3,9.0
3954,1242,1,9.0
3955,1242,2,9.0
3956,1242,3,10.0
3957,1243,1,7.0
3958,1243,2,7.0
3959,1243,3,6.0
3960,1244,1,7.0
3961,1244,2,7.0
3962,1244,3,7.0
3963,1245,1,8.0
3964,1245,2,9.0
3965,1245,3,9.0
3966,1246,1,8.0
3967,1246,2,7.0
3968,1246,3,7.0
3969,1247,1,8.0
3970,1247,2,7.0
3971,1247,3,7.0
3972,1248,1,6.0
3973,1248,2,6.0
3974,1248,3,6.0
3975,1249,1,8.0
3976,1249,2,8.0
3977,1249,3,8.0
3978,1250,1,9.0
3979,1250,2,8.0
3980,1250,3,9.0
3981,1251,1,7.0
3982,1251,2,7.0
3983,1251,3,8.0
3984,1252,1,9.0
3985,1252,2,10.0
3986,1252,3,10.0
3987,1253,1,8.0
3988,1253,2,8.0
3989,1253,3,7.0
3990,1254,1,9.0
3991,1254,2,9.0
3992,1254,3,9.0
3993,1255,1,8.0
3994,1255,2,8.0
3995,1255,3,8.0
3996,1257,1,9.0
3997,1257,2,9.0
3998,1257,3,9.0
3999,1258,1,7.0
4000,1258,2,7.0
4001,1258,3,7.0
4002,1259,1,9.0
4003,1259,2,9.0
4004,1259,3,9.0
4005,1260,1,7.0
4006,1260,2,6.0
4007,1260,3,6.0
4008,1261,1,7.0
4009,1261,2,7.0
4010,1261,3,7.0
4011,1262,1,7.0
4012,1262,2,9.0
4013,1262,3,9.0
4014,1263,1,7.0
4015,1263,2,7.0
4016,1263,5,7.0
4017,1263,3,7.0
4018,1264,1,7.0
4019,1264,2,6.0
4020,1264,3,6.0
4021,1265,1,8.0
4022,1265,2,7.0
4023,1265,3,8.0
4024,1266,1,7.0
4025,1266,2,7.0
4026,1266,3,8.0
4027,1267,1,5.0
4028,1267,2,5.0
4029,1267,3,5.0
4030,1268,1,10.0
4031,1268,2,9.0
4032,1268,3,10.0
4033,1269,1,9.0
4034,1269,2,9.0
4035,1269,3,9.0
4036,1270,1,7.0
4037,1270,2,7.0
4038,1270,3,7.0
4039,1271,1,7.0
4040,1271,2,8.0
4041,1271,3,8.0
4042,1272,1,10.0
4043,1272,2,7.0
4044,1272,3,10.0
4045,1273,1,6.0
4046,1273,2,6.0
4047,1273,3,7.0
4048,1274,1,6.0
4049,1274,2,7.0
4050,1274,3,7.0
4051,1275,1,8.0
4052,1275,2,7.0
4053,1275,3,7.0
4054,1276,1,8.0
4055,1276,2,8.0
4056,1276,4,8.0
4057,1276,3,8.0
4058,1277,1,7.0
4059,1277,2,8.0
4060,1277,4,9.0
4061,1277,3,8.0
4062,1278,1,10.0
4063,1278,2,9.0
4064,1278,4,10.0
4065,1278,3,10.0
4066,1279,1,8.0
4067,1279,2,8.0
4068,1279,4,8.0
4069,1279,3,8.0
4070,1280,1,7.0
4071,1280,2,7.0
4072,1280,4,7.0
4073,1280,3,7.0
4074,1281,1,8.0
4075,1281,4,8.0
4076,1281,3,8.0
4077,1282,1,7.0
4078,1282,4,7.0
4079,1282,3,8.0
4080,1283,1,6.0
4081,1283,4,6.0
4082,1283,3,6.0
4083,1284,1,8.0
4084,1284,2,9.0
4085,1284,11,9.0
4086,1284,3,9.0
4087,1285,1,9.0
4088,1285,2,9.0
4089,1285,11,9.0
4090,1285,3,9.0
4091,1286,1,8.0
4092,1286,2,7.0
4093,1286,15,7.0
4094,1286,3,8.0
4095,1287,1,6.0
4096,1287,13,7.0
4097,1287,4,6.0
4098,1287,3,6.0
4099,1288,1,8.0
4100,1288,13,8.0
4101,1288,4,9.0
4102,1288,3,8.0
4103,1289,1,8.0
4104,1289,13,8.0
4105,1289,4,8.0
4106,1289,3,8.0
4107,1290,1,9.0
4108,1290,13,9.0
4109,1290,4,9.0
4110,1290,3,9.0
4111,1291,1,8.0
4112,1291,2,7.0
4113,1291,3,8.0
4114,1292,1,10.0
4115,1292,2,9.0
4116,1292,3,10.0
4117,1293,1,8.0
4118,1293,2,9.0
4119,1293,3,9.0
4120,1294,1,9.0
4121,1294,2,8.0
4122,1294,3,8.0
4123,1295,1,9.0
4124,1295,4,10.0
4125,1295,3,9.0
4126,1295,12,9.0
4127,1296,1,10.0
4128,1296,4,10.0
4129,1296,3,10.0
4130,1296,12,10.0
4131,1297,1,8.0
4132,1297,16,6.0
4133,1297,4,7.0
4134,1297,3,7.0
4135,1298,1,6.0
4136,1298,2,6.0
4137,1298,3,5.0
4138,1299,1,9.0
4139,1299,2,9.0
4140,1299,3,9.0
4141,1300,1,8.0
4142,1300,2,8.0
4143,1300,3,8.0
4144,1301,1,10.0
4145,1301,2,9.5
4146,1301,3,10.0
4147,1302,1,8.5
4148,1302,2,8.5
4149,1302,3,8.5
4150,1303,1,9.5
4151,1303,2,9.5
4152,1303,3,10.0
4153,1304,1,9.0
4154,1304,2,9.0
4155,1304,3,9.0
4156,1305,1,9.0
4157,1305,2,8.0
4158,1305,14,8.0
4159,1305,3,9.0
4160,1306,1,9.0
4161,1306,2,9.0
4162,1306,14,9.0
4163,1306,3,9.0
4164,1307,1,10.0
4165,1307,2,10.0
4166,1307,14,10.0
4167,1307,3,10.0
4168,1308,1,9.0
4169,1308,2,9.0
4170,1308,14,9.0
4171,1308,3,9.0
4172,1309,1,7.0
4173,1309,2,7.0
4174,1309,3,7.0
4175,1310,1,8.0
4176,1310,2,9.0
4177,1310,3,8.0
4178,1311,1,8.0
4179,1311,2,8.0
4180,1311,3,8.0
4181,1312,1,8.0
4182,1312,2,7.0
4183,1312,3,7.0
4184,1313,1,9.0
4185,1313,2,9.0
4186,1313,3,9.0
4187,1314,1,9.0
4188,1314,2,9.0
4189,1314,3,9.0
4190,1315,1,9.0
4191,1315,2,7.0
4192,1315,3,10.0
4193,1316,1,8.0
4194,1316,2,9.0
4195,1316,3,9.0
4196,1317,1,8.0
4197,1317,2,8.0
4198,1317,3,7.0
4199,1318,1,9.0
4200,1318,2,8.0
4201,1318,3,9.0
4202,1319,1,7.0
4203,1319,2,7.0
4204,1319,3,7.0
4205,1320,1,8.0
4206,1320,2,8.0
4207,1320,3,9.0
4208,1321,1,8.0
4209,1321,2,8.0
4210,1321,3,8.0
4211,1322,1,10.0
4212,1322,2,8.0
4213,1322,3,9.0
4214,1324,1,9.0
4215,1324,2,9.0
4216,1324,3,9.0
4217,1325,1,9.0
4218,1325,2,9.0
4219,1325,3,8.0
4220,1326,1,10.0
4221,1326,2,9.0
4222,1326,3,10.0
4223,1327,1,9.0
4224,1327,2,8.0
4225,1327,3,9.0
4226,1328,1,7.0
4227,1328,2,7.0
4228,1328,3,8.0
4229,1329,1,9.0
4230,1329,2,8.0
4231,1329,3,9.0
4232,1330,1,9.0
4233,1330,2,9.0
4234,1330,3,9.0
4235,1331,1,8.0
4236,1331,2,7.0
4237,1331,3,8.0
4238,1332,1,9.0
4239,1332,2,8.0
4240,1332,3,9.0
4241,1333,1,8.0
4242,1333,2,7.0
4243,1333,3,7.0
4244,1334,1,7.0
4245,1334,2,7.0
4246,1334,3,7.0
4247,1335,1,8.0
4248,1335,2,8.0
4249,1335,3,8.0
4250,1336,1,7.0
4251,1336,2,7.0
4252,1336,3,7.0
4253,1337,1,9.0
4254,1337,2,9.0
4255,1337,3,9.0
4256,1338,1,7.0
4257,1338,2,7.0
4258,1338,3,7.0
4259,1339,1,8.0
4260,1339,2,8.0
4261,1339,3,8.0
4262,1340,1,7.0
4263,1340,2,8.0
4264,1340,3,8.0
4265,1341,1,8.0
4266,1341,2,5.0
4267,1341,3,7.0
4268,1342,1,8.0
4269,1342,2,8.0
4270,1342,3,8.0
4271,1343,1,7.0
4272,1343,2,7.0
4273,1343,3,7.0
4274,1344,1,9.0
4275,1344,2,7.0
4276,1344,3,9.0
4277,1345,1,8.0
4278,1345,2,8.0
4279,1345,3,8.0
4280,1346,1,9.0
4281,1346,2,7.0
4282,1346,3,8.0
4283,1347,1,8.0
4284,1347,2,8.0
4285,1347,3,9.0
4286,1348,1,7.0
4287,1348,2,8.0
4288,1348,3,7.0
4289,1349,1,10.0
4290,1349,2,10.0
4291,1349,3,10.0
4292,1350,1,7.0
4293,1350,2,6.0
4294,1350,5,6.0
4295,1350,3,6.0
4296,1351,1,9.0
4297,1351,2,8.0
4298,1351,5,8.0
4299,1351,3,9.0
4300,1352,1,9.0
4301,1352,2,9.0
4302,1352,5,9.0
4303,1352,3,9.0
4304,1353,1,7.0
4305,1353,2,7.0
4306,1353,5,7.0
4307,1353,3,8.0
4308,1354,1,6.0
4309,1354,2,6.0
4310,1354,3,8.0
4311,1355,1,8.0
4312,1355,2,8.0
4313,1355,3,8.0
4314,1356,1,6.0
4315,1356,2,6.0
4316,1356,3,6.0
4317,1357,1,7.0
4318,1357,2,7.0
4319,1357,3,7.0
4320,1358,1,7.0
4321,1358,2,6.0
4322,1358,3,7.0
4323,1359,1,7.0
4324,1359,2,7.0
4325,1359,3,7.0
4326,1360,1,7.0
4327,1360,2,7.0
4328,1360,3,7.0
4329,1361,1,9.0
4330,1361,2,7.0
4331,1361,3,9.0
4332,1362,1,8.0
4333,1362,2,8.0
4334,1362,3,8.0
4335,1363,1,8.0
4336,1363,2,5.0
4337,1363,3,7.0
4338,1364,1,6.0
4339,1364,2,5.0
4340,1364,3,6.0
4341,1365,1,7.0
4342,1365,2,7.0
4343,1365,3,7.0
4344,1366,1,5.0
4345,1366,2,4.0
4346,1366,3,5.0
4347,1367,1,9.0
4348,1367,2,8.0
4349,1367,3,10.0
4350,1368,1,8.0
4351,1368,2,7.0
4352,1368,3,7.0
4353,1369,1,7.0
4354,1369,2,5.0
4355,1369,3,7.0
4356,1370,1,9.0
4357,1370,2,8.0
4358,1370,3,8.0
4359,1371,1,9.0
4360,1371,2,8.0
4361,1371,4,9.0
4362,1371,3,8.0
4363,1372,1,8.0
4364,1372,2,8.0
4365,1372,4,8.0
4366,1372,3,8.0
4367,1373,1,8.0
4368,1373,2,8.0
4369,1373,4,9.0
4370,1373,3,9.0
4371,1374,1,6.0
4372,1374,2,6.0
4373,1374,4,6.0
4374,1374,3,6.0
4375,1375,1,7.0
4376,1375,2,6.0
4377,1375,4,7.0
4378,1375,3,7.0
4379,1376,1,8.0
4380,1376,2,8.0
4381,1376,4,9.0
4382,1376,3,9.0
4383,1377,1,7.0
4384,1377,2,6.0
4385,1377,4,7.0
4386,1377,3,7.0
4387,1378,1,9.0
4388,1378,4,8.0
4389,1378,3,8.0
4390,1379,1,10.0
4391,1379,4,10.0
4392,1379,3,10.0
4393,1380,1,8.0
4394,1380,4,7.0
4395,1380,3,8.0
4396,1381,1,8.0
4397,1381,2,6.0
4398,1381,15,6.0
4399,1381,3,8.0
4400,1382,1,7.0
4401,1382,2,7.0
4402,1382,15,7.0
4403,1382,3,7.0
4404,1383,1,8.0
4405,1383,2,8.0
4406,1383,15,8.0
4407,1383,3,8.0
4408,1384,1,7.0
4409,1384,2,6.0
4410,1384,15,6.0
4411,1384,3,7.0
4412,1385,1,8.0
4413,1385,2,8.0
4414,1385,15,7.0
4415,1385,3,8.0
4416,1386,1,7.0
4417,1386,13,8.0
4418,1386,4,7.0
4419,1386,3,8.0
4420,1387,1,7.0
4421,1387,4,7.0
4422,1387,3,7.0
4423,1388,1,9.0
4424,1388,2,9.0
4425,1388,3,9.0
4426,1389,1,8.0
4427,1389,2,7.0
4428,1389,3,7.0
4429,1390,1,8.0
4430,1390,16,8.0
4431,1390,4,8.0
4432,1390,3,8.0
4433,1391,1,6.0
4434,1391,16,6.0
4435,1391,4,6.0
4436,1391,3,6.0
4437,1392,1,8.0
4438,1392,16,9.0
4439,1392,4,9.0
4440,1392,3,8.0
4441,1393,1,8.0
4442,1393,16,8.0
4443,1393,4,8.0
4444,1393,3,9.0
4445,1394,1,7.0
4446,1394,2,8.0
4447,1394,3,8.0
4448,1395,1,7.0
4449,1395,2,6.0
4450,1395,3,6.0
4451,1396,1,9.0
4452,1396,2,9.0
4453,1396,3,10.0
4454,1397,1,7.0
4455,1397,2,7.0
4456,1397,3,7.0
4457,1398,1,7.0
4458,1398,2,8.0
4459,1398,3,7.0
4460,1399,1,9.0
4461,1399,2,9.0
4462,1399,3,9.0
4463,1400,1,9.0
4464,1400,2,9.0
4465,1400,3,9.0
4466,1401,1,10.0
4467,1401,2,9.0
4468,1401,3,9.0
4469,1402,1,9.0
4470,1402,2,8.0
4471,1402,3,10.0
4472,1403,1,8.5
4473,1403,2,9.5
4474,1403,3,9.0
4475,1404,1,10.0
4476,1404,2,9.5
4477,1404,3,9.5
4478,1405,1,9.0
4479,1405,2,9.0
4480,1405,3,9.5
4481,1406,1,8.0
4482,1406,2,9.0
4483,1406,14,9.0
4484,1406,3,9.0
4485,1407,1,8.0
4486,1407,17,9.0
4487,1407,2,8.0
4488,1407,3,8.0
4489,1408,1,9.0
4490,1408,2,7.0
4491,1408,3,8.0
4492,1409,1,8.0
4493,1409,2,7.0
4494,1409,3,8.0
4495,1410,1,10.0
4496,1410,2,9.0
4497,1410,3,10.0
4498,1411,1,7.0
4499,1411,2,6.0
4500,1411,3,6.0
4501,1412,1,10.0
4502,1412,2,10.0
4503,1412,3,10.0
4504,1413,1,9.0
4505,1413,2,9.0
4506,1413,3,9.0
4507,1414,1,9.0
4508,1414,2,10.0
4509,1414,3,9.0
4510,1415,1,10.0
4511,1415,2,8.0
4512,1415,3,10.0
4513,1416,1,9.0
4514,1416,2,9.0
4515,1416,3,9.0
4516,1417,1,6.0
4517,1417,2,6.0
4518,1417,3,6.0
4519,1418,1,10.0
4520,1418,2,9.0
4521,1418,3,10.0
4522,1419,1,6.0
4523,1419,2,6.0
4524,1419,3,6.0
4525,1421,1,7.0
4526,1421,2,7.0
4527,1421,3,7.0
4528,1422,1,9.0
4529,1422,2,9.0
4530,1422,3,8.0
4531,1423,1,8.0
4532,1423,2,7.0
4533,1423,3,7.0
4534,1424,1,9.0
4535,1424,2,8.0
4536,1424,3,9.0
4537,1425,1,8.0
4538,1425,2,9.0
4539,1425,3,9.0
4540,1426,1,7.0
4541,1426,2,7.0
4542,1426,3,8.0
4543,1427,1,7.0
4544,1427,2,7.0
4545,1427,3,8.0
4546,1428,1,8.0
4547,1428,2,8.0
4548,1428,3,9.0
4549,1429,1,7.0
4550,1429,2,7.0
4551,1429,3,7.0
4552,1430,1,9.0
4553,1430,2,8.0
4554,1430,3,9.0
4555,1431,1,10.0
4556,1431,2,10.0
4557,1431,3,10.0
4558,1432,1,9.0
4559,1432,2,9.0
4560,1432,3,10.0
4561,1433,1,9.0
4562,1433,2,9.0
4563,1433,3,9.0
4564,1434,1,6.0
4565,1434,2,6.0
4566,1434,3,6.0
4567,1435,1,8.0
4568,1435,2,8.0
4569,1435,3,9.0
4570,1436,1,8.0
4571,1436,2,8.0
4572,1436,3,8.0
4573,1437,1,8.0
4574,1437,2,8.0
4575,1437,3,8.0
4576,1438,1,8.0
4577,1438,2,8.0
4578,1438,3,8.0
4579,1439,1,8.0
4580,1439,2,7.0
4581,1439,3,7.0
4582,1440,1,9.0
4583,1440,2,8.0
4584,1440,3,9.0
4585,1441,1,7.0
4586,1441,2,8.0
4587,1441,3,8.0
4588,1442,1,8.0
4589,1442,2,8.0
4590,1442,3,9.0
4591,1443,1,8.0
4592,1443,2,8.0
4593,1443,5,8.0
4594,1443,3,8.0
4595,1444,1,9.0
4596,1444,2,8.0
4597,1444,5,8.0
4598,1444,3,9.0
4599,1445,1,9.0
4600,1445,2,9.0
4601,1445,5,9.0
4602,1445,3,9.0
4603,1446,1,7.0
4604,1446,2,7.0
4605,1446,3,8.0
4606,1447,1,9.0
4607,1447,2,8.0
4608,1447,5,9.0
4609,1447,3,9.0
4610,1448,1,9.0
4611,1448,2,7.0
4612,1448,3,10.0
4613,1449,1,7.0
4614,1449,2,7.0
4615,1449,3,8.0
4616,1452,1,9.0
4617,1452,2,8.0
4618,1452,3,9.0
4619,1453,1,6.0
4620,1453,2,5.0
4621,1453,3,6.0
4622,1454,1,8.0
4623,1454,2,6.0
4624,1454,3,7.0
4625,1455,1,6.0
4626,1455,2,4.0
4627,1455,3,5.0
4628,1456,1,7.0
4629,1456,2,6.0
4630,1456,3,7.0
4631,1457,1,4.0
4632,1457,2,4.0
4633,1457,3,4.0
4634,1458,1,10.0
4635,1458,2,9.0
4636,1458,3,10.0
4637,1459,1,5.0
4638,1459,2,6.0
4639,1459,3,5.0
4640,1460,1,5.0
4641,1460,2,5.0
4642,1460,3,5.0
4643,1461,1,7.0
4644,1461,2,8.0
4645,1461,4,8.0
4646,1461,3,7.0
4647,1462,1,10.0
4648,1462,2,9.0
4649,1462,4,10.0
4650,1462,3,10.0
4651,1463,1,7.0
4652,1463,2,7.0
4653,1463,4,8.0
4654,1463,3,7.0
4655,1464,1,9.0
4656,1464,2,9.0
4657,1464,4,9.0
4658,1464,3,9.0
4659,1465,1,7.0
4660,1465,2,7.0
4661,1465,4,7.0
4662,1465,3,7.0
4663,1466,1,10.0
4664,1466,2,9.0
4665,1466,4,9.0
4666,1466,3,10.0
4667,1467,1,10.0
4668,1467,2,9.0
4669,1467,4,10.0
4670,1467,3,10.0
4671,1468,1,9.0
4672,1468,2,9.0
4673,1468,4,10.0
4674,1468,3,10.0
4675,1469,1,9.0
4676,1469,4,9.0
4677,1469,3,10.0
4678,1470,1,8.0
4679,1470,4,8.0
4680,1470,3,8.0
4681,1471,1,8.0
4682,1471,2,7.0
4683,1471,15,7.0
4684,1471,3,7.0
4685,1472,1,9.0
4686,1472,2,10.0
4687,1472,15,9.0
4688,1472,3,9.0
4689,1473,1,9.0
4690,1473,2,8.0
4691,1473,15,9.0
4692,1473,3,9.0
4693,1474,1,8.0
4694,1474,2,8.0
4695,1474,3,8.0
4696,1475,1,5.0
4697,1475,4,6.0
4698,1475,3,5.0
4699,1476,1,9.0
4700,1476,4,9.0
4701,1476,3,9.0
4702,1477,1,9.0
4703,1477,4,9.0
4704,1477,3,9.0
4705,1478,1,9.0
4706,1478,2,8.0
4707,1478,3,8.0
4708,1479,1,10.0
4709,1479,2,10.0
4710,1479,3,10.0
4711,1480,1,8.0
4712,1480,2,8.0
4713,1480,3,7.0
4714,1481,1,9.0
4715,1481,2,10.0
4716,1481,3,9.0
4717,1482,1,5.0
4718,1482,16,5.0
4719,1482,4,5.0
4720,1482,3,5.0
4721,1483,1,6.0
4722,1483,16,6.0
4723,1483,4,5.0
4724,1483,3,6.0
4725,1484,1,9.0
4726,1484,16,9.0
4727,1484,4,9.0
4728,1484,3,9.0
4729,1485,1,9.0
4730,1485,16,8.0
4731,1485,4,8.0
4732,1485,3,9.0
4733,1486,1,9.0
4734,1486,2,9.0
4735,1486,3,10.0
4736,1487,1,8.0
4737,1487,2,8.0
4738,1487,3,8.0
4739,1488,1,10.0
4740,1488,2,9.0
4741,1488,3,10.0
4742,1489,1,10.0
4743,1489,2,10.0
4744,1489,3,9.0
4745,1490,1,10.0
4746,1490,2,9.0
4747,1490,3,10.0
4748,1491,1,9.0
4749,1491,2,9.0
4750,1491,3,9.0
4751,1492,1,10.0
4752,1492,2,9.0
4753,1492,3,10.0
4754,1493,1,10.0
4755,1493,2,10.0
4756,1493,3,10.0
4757,1494,1,9.0
4758,1494,2,9.0
4759,1494,3,9.0
4760,1495,1,9.5
4761,1495,2,10.0
4762,1495,3,10.0
4763,1496,1,8.0
4764,1496,17,8.0
4765,1496,2,8.0
4766,1496,3,8.0
4767,1497,1,9.0
4768,1497,17,9.0
4769,1497,2,8.0
4770,1497,3,9.0
4771,1498,1,9.0
4772,1498,17,9.0
4773,1498,2,9.0
4774,1498,3,9.0
4775,1499,1,10.0
4776,1499,17,10.0
4777,1499,2,10.0
4778,1499,3,10.0
4779,1500,1,8.0
4780,1500,17,9.0
4781,1500,2,7.0
4782,1500,3,8.0
4783,1501,1,7.0
4784,1501,2,6.0
4785,1501,3,7.0
4786,1502,1,10.0
4787,1502,2,9.0
4788,1502,3,10.0
4789,1503,1,8.0
4790,1503,2,8.0
4791,1503,3,8.0
4792,1504,1,8.0
4793,1504,2,9.0
4794,1504,3,8.0
4795,1505,1,9.0
4796,1505,2,9.0
4797,1505,3,9.0
4798,1506,1,8.0
4799,1506,2,7.0
4800,1506,3,8.0
4801,1507,1,10.0
4802,1507,2,9.0
4803,1507,3,10.0
4804,1508,1,8.0
4805,1508,2,9.0
4806,1508,3,9.0
4807,1509,1,7.0
4808,1509,2,8.0
4809,1509,3,8.0
4810,1510,1,10.0
4811,1510,2,9.0
4812,1510,3,10.0
4813,1511,1,9.0
4814,1511,2,9.0
4815,1511,3,9.0
4816,1512,1,8.0
4817,1512,2,8.0
4818,1512,3,8.0
4819,1513,1,9.0
4820,1513,2,9.0
4821,1513,3,9.0
4822,1514,1,9.0
4823,1514,2,9.0
4824,1514,3,9.0
4825,1515,1,10.0
4826,1515,2,10.0
4827,1515,3,10.0
4828,1516,1,7.0
4829,1516,2,8.0
4830,1516,3,7.0
4831,1517,1,10.0
4832,1517,2,9.0
4833,1517,3,9.0
4834,1518,1,10.0
4835,1518,2,9.0
4836,1518,3,9.0
4837,1519,1,8.0
4838,1519,2,8.0
4839,1519,3,9.0
4840,1520,1,9.0
4841,1520,2,9.0
4842,1520,3,9.0
4843,1521,1,9.0
4844,1521,2,9.0
4845,1521,3,9.0
4846,1522,1,10.0
4847,1522,2,9.0
4848,1522,3,10.0
4849,1523,1,10.0
4850,1523,2,9.0
4851,1523,3,9.0
4852,1524,1,7.0
4853,1524,18,7.0
4854,1524,3,7.0
4855,1525,1,9.0
4856,1525,2,8.0
4857,1525,3,8.0
4858,1526,1,8.0
4859,1526,2,8.0
4860,1526,3,9.0
4861,1527,1,7.0
4862,1527,2,7.0
4863,1527,3,7.0
4864,1528,1,9.0
4865,1528,2,8.0
4866,1528,3,9.0
4867,1529,1,10.0
4868,1529,2,8.0
4869,1529,3,10.0
4870,1530,1,8.0
4871,1530,2,7.0
4872,1530,3,8.0
4873,1531,1,6.0
4874,1531,2,7.0
4875,1531,3,7.0
4876,1532,1,8.0
4877,1532,2,8.0
4878,1532,3,8.0
4879,1533,1,10.0
4880,1533,2,9.0
4881,1533,3,10.0
4882,1534,1,8.0
4883,1534,2,8.0
4884,1534,3,8.0
4885,1535,1,8.0
4886,1535,2,8.0
4887,1535,3,8.0
4888,1536,1,8.0
4889,1536,2,8.0
4890,1536,3,8.0
4891,1537,1,9.0
4892,1537,2,9.0
4893,1537,3,9.0
4894,1538,1,7.0
4895,1538,2,7.0
4896,1538,5,7.0
4897,1538,3,7.0
4898,1539,1,8.0
4899,1539,2,7.0
4900,1539,5,7.0
4901,1539,3,7.0
4902,1540,1,8.0
4903,1540,2,8.0
4904,1540,5,8.0
4905,1540,3,8.0
4906,1541,1,8.0
4907,1541,2,7.0
4908,1541,5,8.0
4909,1541,3,8.0
4910,1542,1,7.0
4911,1542,2,8.0
4912,1542,5,8.0
4913,1542,3,8.0
4914,1543,1,6.0
4915,1543,2,6.0
4916,1543,5,7.0
4917,1543,3,7.0
4918,1544,1,8.0
4919,1544,2,7.0
4920,1544,5,8.0
4921,1544,3,7.0
4922,1545,1,8.0
4923,1545,2,8.0
4924,1545,5,8.0
4925,1545,3,8.0
4926,1546,1,8.0
4927,1546,2,9.0
4928,1546,5,9.0
4929,1546,3,9.0
4930,1551,1,6.0
4931,1551,2,5.0
4932,1551,3,6.0
4933,1552,1,10.0
4934,1552,2,10.0
4935,1552,3,10.0
4936,1553,1,8.0
4937,1553,2,8.0
4938,1553,3,9.0
4939,1554,1,7.0
4940,1554,2,8.0
4941,1554,3,8.0
4942,1555,1,9.0
4943,1555,2,9.0
4944,1555,4,10.0
4945,1555,3,10.0
4946,1556,1,9.0
4947,1556,19,8.0
4948,1556,2,9.0
4949,1556,3,9.0
4950,1557,1,8.0
4951,1557,2,7.0
4952,1557,4,7.0
4953,1557,3,7.0
4954,1558,1,8.0
4955,1558,4,8.0
4956,1558,3,8.0
4957,1559,1,9.0
4958,1559,4,8.0
4959,1559,3,9.0
4960,1560,1,8.0
4961,1560,4,8.0
4962,1560,3,8.0
4963,1561,1,8.0
4964,1561,4,9.0
4965,1561,3,8.0
4966,1562,1,8.0
4967,1562,2,8.0
4968,1562,3,8.0
4969,1563,1,9.0
4970,1563,2,8.0
4971,1563,3,8.0
4972,1564,1,9.0
4973,1564,2,10.0
4974,1564,3,9.0
4975,1565,1,8.0
4976,1565,2,8.0
4977,1565,3,9.0
4978,1566,1,8.0
4979,1566,4,8.0
4980,1566,3,8.0
4981,1567,1,9.0
4982,1567,4,9.0
4983,1567,3,9.0
4984,1568,1,9.0
4985,1568,4,8.0
4986,1568,3,8.0
4987,1569,1,9.0
4988,1569,2,8.0
4989,1569,3,8.0
4990,1570,1,8.0
4991,1570,20,8.0
4992,1570,4,8.0
4993,1570,3,8.0
4994,1571,1,10.0
4995,1571,2,10.0
4996,1571,3,10.0
4997,1572,1,8.0
4998,1572,2,7.0
4999,1572,3,8.0
5000,1573,1,7.0
